id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,KODE_KD,kemendagri_nama_desa_kelurahan,jenis_kelamin,jumlah_penduduk,satuan,semester,tahun
125,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130003,SUKAMISKIN,32.73.24,ARCAMANIK,32.73.24.1001,SUKAMISKIN,LAKI-LAKI,10328,ORANG,1,2017
126,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130001,CISARANTEN KULON,32.73.24,ARCAMANIK,32.73.24.1003,CISARANTEN KULON,LAKI-LAKI,10716,ORANG,1,2017
127,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110006,CISURUPAN,32.73.25,CIBIRU,32.73.25.1004,CISURUPAN,LAKI-LAKI,14056,ORANG,1,2017
128,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110005,PALASARI,32.73.25,CIBIRU,32.73.25.1001,PALASARI,LAKI-LAKI,10948,ORANG,1,2017
129,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110004,CIPADUNG,32.73.25,CIBIRU,32.73.25.1002,CIPADUNG,LAKI-LAKI,11168,ORANG,1,2017
130,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,LAKI-LAKI,219,ORANG,1,2017
131,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,LAKI-LAKI,9176,ORANG,1,2017
132,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,LAKI-LAKI,7402,ORANG,1,2017
133,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,LAKI-LAKI,7790,ORANG,1,2017
134,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,LAKI-LAKI,16052,ORANG,1,2017
135,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,LAKI-LAKI,287,ORANG,1,2017
136,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101004,CIMINCRANG,32.73.27,GEDEBAGE,32.73.27.1001,CIMENERANG,LAKI-LAKI,11780,ORANG,1,2017
137,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,LAKI-LAKI,4997,ORANG,1,2017
138,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,LAKI-LAKI,2365,ORANG,1,2017
139,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101003,CISARANTEN KIDUL,32.73.27,GEDEBAGE,32.73.27.1002,CISANTREN KIDUL,LAKI-LAKI,78,ORANG,1,2017
140,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111004,CIPADUNG KULON,32.73.28,PANYILEUKAN,32.73.28.1001,CIPADUNG KULON,LAKI-LAKI,6552,ORANG,1,2017
141,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111003,CIPADUNG WETAN,32.73.28,PANYILEUKAN,32.73.28.1003,CIPADUNG WETAN,LAKI-LAKI,1715,ORANG,1,2017
142,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111001,MEKAR MULYA,32.73.28,PANYILEUKAN,32.73.28.1004,MEKAR MULYA,LAKI-LAKI,3571,ORANG,1,2017
143,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,LAKI-LAKI,7304,ORANG,1,2017
144,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CISARANTEN WETAN,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,LAKI-LAKI,2798,ORANG,1,2017
145,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,SUKAMULYA,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,LAKI-LAKI,2783,ORANG,1,2017
146,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,BABAKAN PENGHULU,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,LAKI-LAKI,3497,ORANG,1,2017
147,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,PAKEMITAN,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,LAKI-LAKI,3219,ORANG,1,2017
148,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,KARANG PAMULANG,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,LAKI-LAKI,8607,ORANG,1,2017
149,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,LAKI-LAKI,5871,ORANG,1,2017
150,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,JATIHANDAP,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,LAKI-LAKI,12771,ORANG,1,2017
151,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,SINDANG JAYA,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,LAKI-LAKI,6781,ORANG,1,2017
152,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,LAKI-LAKI,8806,ORANG,2,2017
153,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,LAKI-LAKI,9932,ORANG,2,2017
154,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,LAKI-LAKI,9582,ORANG,2,2017
155,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,GARUDA,32.73.05,ANDIR,32.73.05.1005,GARUDA,LAKI-LAKI,5289,ORANG,2,2017
156,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,KEBON JERUK,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,LAKI-LAKI,6397,ORANG,2,2017
157,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,LAKI-LAKI,9987,ORANG,2,2017
158,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,LAKI-LAKI,12296,ORANG,2,2017
159,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,LAKI-LAKI,5335,ORANG,2,2017
160,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,LAKI-LAKI,11219,ORANG,2,2017
161,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141003,ANTAPANI WETAN,32.73.20,ANTAPANI,32.73.20.1006,ANTAPANI WETAN,LAKI-LAKI,8912,ORANG,2,2017
162,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130002,CISARANTEN BINA HARAPAN,32.73.24,ARCAMANIK,32.73.24.1002,CISARANTEN BINA HARAPAN,LAKI-LAKI,5842,ORANG,2,2017
163,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130005,CISARANTEN ENDAH,32.73.24,ARCAMANIK,32.73.24.1004,CISARANTEN ENDAH,LAKI-LAKI,9489,ORANG,2,2017
164,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130001,CISARANTEN KULON,32.73.24,ARCAMANIK,32.73.24.1003,CISARANTEN KULON,LAKI-LAKI,10852,ORANG,2,2017
165,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130003,SUKAMISKIN,32.73.24,ARCAMANIK,32.73.24.1001,SUKAMISKIN,LAKI-LAKI,10358,ORANG,2,2017
166,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,LAKI-LAKI,6707,ORANG,2,2017
167,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050006,KARANG ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1003,KARANGANYAR,LAKI-LAKI,3349,ORANG,2,2017
168,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050001,KARASAK,32.73.10,ASTANA ANYAR,32.73.10.1001,KARASAK,LAKI-LAKI,6633,ORANG,2,2017
169,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,NYENGSERET,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,LAKI-LAKI,6064,ORANG,2,2017
170,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,LAKI-LAKI,3877,ORANG,2,2017
171,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,LAKI-LAKI,10117,ORANG,2,2017
172,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,LAKI-LAKI,14867,ORANG,2,2017
173,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,LAKI-LAKI,15795,ORANG,2,2017
174,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,LAKI-LAKI,5416,ORANG,2,2017
175,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,LAKI-LAKI,10695,ORANG,2,2017
176,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,LAKI-LAKI,5843,ORANG,2,2017
177,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,LAKI-LAKI,15207,ORANG,2,2017
178,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080003,BATUNUNGGAL,32.73.21,BANDUNG KIDUL,32.73.21.1001,BATUNUNGGAL,LAKI-LAKI,9173,ORANG,2,2017
179,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080004,KUJANGSARI,32.73.21,BANDUNG KIDUL,32.73.21.1004,KUJANGSARI,LAKI-LAKI,10616,ORANG,2,2017
180,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,MENGGER,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,LAKI-LAKI,5105,ORANG,2,2017
181,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080001,WATES,32.73.21,BANDUNG KIDUL,32.73.21.1002,WATES,LAKI-LAKI,4129,ORANG,2,2017
182,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,LAKI-LAKI,4739,ORANG,2,2017
183,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,LAKI-LAKI,9312,ORANG,2,2017
184,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,LAKI-LAKI,9768,ORANG,2,2017
185,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,LAKI-LAKI,4457,ORANG,2,2017
186,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010004,CIGONDEWAH RAHAYU,32.73.15,BANDUNG KULON,32.73.15.1007,CIGONDEWAH RAHAYU,LAKI-LAKI,5169,ORANG,2,2017
187,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010008,CIJERAH,32.73.15,BANDUNG KULON,32.73.15.1001,CIJERAH,LAKI-LAKI,12042,ORANG,2,2017
188,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010001,GEMPOL SARI,32.73.15,BANDUNG KULON,32.73.15.1006,GEMPOLSARI,LAKI-LAKI,10374,ORANG,2,2017
189,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010006,WARUNG MUNCANG,32.73.15,BANDUNG KULON,32.73.15.1003,WARUNG MUNCANG,LAKI-LAKI,10597,ORANG,2,2017
190,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,3273200003,CIHAPIT,32.73.09,BANDUNG WETAN,32.73.09.1001,CIHAPIT,LAKI-LAKI,2148,ORANG,2,2017
191,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,3273200002,CITARUM,32.73.09,BANDUNG WETAN,32.73.09.1003,CITARUM,LAKI-LAKI,1236,ORANG,2,2017
192,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,3273200001,TAMAN SARI,32.73.09,BANDUNG WETAN,32.73.09.1002,TAMANSARI,LAKI-LAKI,11538,ORANG,2,2017
193,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160002,BINONG,32.73.12,BATUNUNGGAL,32.73.12.1008,BINONG,LAKI-LAKI,9041,ORANG,2,2017
194,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,LAKI-LAKI,9061,ORANG,2,2017
195,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160001,GUMURUH,32.73.12,BATUNUNGGAL,32.73.12.1001,GUMURUH,LAKI-LAKI,9328,ORANG,2,2017
196,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160007,KACAPIRING,32.73.12,BATUNUNGGAL,32.73.12.1004,KACAPIRING,LAKI-LAKI,4512,ORANG,2,2017
197,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160003,KEBON GEDANG,32.73.12,BATUNUNGGAL,32.73.12.1006,KEBONGEDANG,LAKI-LAKI,4860,ORANG,2,2017
198,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160008,KEBON WARU,32.73.12,BATUNUNGGAL,32.73.12.1005,KEBONWARU,LAKI-LAKI,7387,ORANG,2,2017
199,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160004,MALEER,32.73.12,BATUNUNGGAL,32.73.12.1002,MALEER,LAKI-LAKI,8396,ORANG,2,2017
200,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,LAKI-LAKI,6520,ORANG,2,2017
201,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,LAKI-LAKI,8362,ORANG,2,2017
202,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,LAKI-LAKI,14554,ORANG,2,2017
203,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,LAKI-LAKI,14028,ORANG,2,2017
204,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,LAKI-LAKI,15158,ORANG,2,2017
205,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,LAKI-LAKI,9593,ORANG,2,2017
206,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,LAKI-LAKI,6273,ORANG,2,2017
207,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,LAKI-LAKI,4637,ORANG,2,2017
208,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,LAKI-LAKI,3924,ORANG,2,2017
209,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040005,KEBON LEGA,32.73.17,BOJONGLOA KIDUL,32.73.17.1002,KEBON LEGA,LAKI-LAKI,12018,ORANG,2,2017
210,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,MEKAR WANGI,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,LAKI-LAKI,5142,ORANG,2,2017
211,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040006,SITUSAEUR,32.73.17,BOJONGLOA KIDUL,32.73.17.1001,SITUSAEUR,LAKI-LAKI,10887,ORANG,2,2017
212,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090001,CIJAURA,32.73.22,BUAHBATU,32.73.22.1003,CIJAURA,LAKI-LAKI,13608,ORANG,2,2017
213,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090004,JATI SARI,32.73.22,BUAHBATU,32.73.22.1004,JATISARI,LAKI-LAKI,4387,ORANG,2,2017
214,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,MARGASARI,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,LAKI-LAKI,18852,ORANG,2,2017
215,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090003,SEKEJATI,32.73.22,BUAHBATU,32.73.22.1001,SEKEJATI,LAKI-LAKI,12620,ORANG,2,2017
216,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,LAKI-LAKI,15383,ORANG,2,2017
217,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,LAKI-LAKI,6190,ORANG,2,2017
218,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,LAKI-LAKI,4764,ORANG,2,2017
219,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,LAKI-LAKI,7888,ORANG,2,2017
220,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,LAKI-LAKI,8040,ORANG,2,2017
221,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210003,CIKUTRA,32.73.14,CIBEUNYING KIDUL,32.73.14.1002,CIKUTRA,LAKI-LAKI,11169,ORANG,2,2017
222,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,PADASUKA,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,LAKI-LAKI,8375,ORANG,2,2017
223,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,LAKI-LAKI,10878,ORANG,2,2017
224,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210001,SUKAMAJU,32.73.14,CIBEUNYING KIDUL,32.73.14.1004,SUKAMAJU,LAKI-LAKI,5481,ORANG,2,2017
225,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210006,SUKAPADA,32.73.14,CIBEUNYING KIDUL,32.73.14.1005,SUKAPADA,LAKI-LAKI,11003,ORANG,2,2017
226,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,LAKI-LAKI,7983,ORANG,2,2017
227,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110005,PALASARI,32.73.25,CIBIRU,32.73.25.1001,PALASARI,LAKI-LAKI,11036,ORANG,2,2017
228,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110006,CISURUPAN,32.73.25,CIBIRU,32.73.25.1004,CISURUPAN,LAKI-LAKI,6321,ORANG,2,2017
229,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110004,CIPADUNG,32.73.25,CIBIRU,32.73.25.1002,CIPADUNG,LAKI-LAKI,11256,ORANG,2,2017
230,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190001,ARJUNA,32.73.06,CICENDO,32.73.06.1002,ARJUNA,LAKI-LAKI,6828,ORANG,2,2017
231,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,HUSEN SASTRANEGARA,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,LAKI-LAKI,8173,ORANG,2,2017
232,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190004,PAJAJARAN,32.73.06,CICENDO,32.73.06.1003,PAJAJARAN,LAKI-LAKI,12628,ORANG,2,2017
233,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190003,PAMOYANAN,32.73.06,CICENDO,32.73.06.1005,PAMOYANAN,LAKI-LAKI,3956,ORANG,2,2017
234,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,LAKI-LAKI,4433,ORANG,2,2017
235,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190006,SUKARAJA,32.73.06,CICENDO,32.73.06.1006,SUKARAJA,LAKI-LAKI,11372,ORANG,2,2017
236,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,LAKI-LAKI,11029,ORANG,2,2017
237,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260001,HEGARMANAH,32.73.08,CIDADAP,32.73.08.1001,HEGARMANAH,LAKI-LAKI,10193,ORANG,2,2017
238,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260003,LEDENG,32.73.08,CIDADAP,32.73.08.1003,LEDENG,LAKI-LAKI,5275,ORANG,2,2017
239,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,BABAKAN PENGHULU,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,LAKI-LAKI,3496,ORANG,2,2017
240,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,PAKEMITAN,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,LAKI-LAKI,3197,ORANG,2,2017
241,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,SUKAMULYA,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,LAKI-LAKI,2744,ORANG,2,2017
242,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CISARANTEN WETAN,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,LAKI-LAKI,2809,ORANG,2,2017
243,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230001,CIPAGANTI,32.73.02,COBLONG,32.73.02.1001,CIPAGANTI,LAKI-LAKI,5865,ORANG,2,2017
244,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230006,DAGO,32.73.02,COBLONG,32.73.02.1004,DAGO,LAKI-LAKI,16547,ORANG,2,2017
245,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230003,LEBAK GEDE,32.73.02,COBLONG,32.73.02.1002,LEBAKGEDE,LAKI-LAKI,5256,ORANG,2,2017
246,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230002,LEBAK SILIWANGI,32.73.02,COBLONG,32.73.02.1006,LEBAK SILIWANGI,LAKI-LAKI,2002,ORANG,2,2017
247,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,LAKI-LAKI,13081,ORANG,2,2017
